id,order_sn,ad_id,status,order_sub_status_name,order_time,click_event_time,commission,new_customer,channel_tag,order_source,total_cost,fds_black_order,order_quality,created_at,updated_at,is_callback,callback_time,click_id
924785,25051077232635,231576604,1,已付款,2025/5/10 18:46,1746856673731,2.45,2,dd391ccef6b13960d42d394c8934fc97-~1746856673731-~231576604,app-android,49,0,待定,2025/5/10 18:47,2025/5/10 23:55,1,2025/5/10 19:03,NULL
924993,25051007714809,231561881,1,已付款,2025/5/10 18:47,1746850484426,43.12,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746850484426-~231561881,app-ios,616,0,待定,2025/5/10 18:48,2025/5/10 23:55,1,2025/5/10 19:04,NULL
925027,25051010675380,231561881,1,已付款,2025/5/10 18:47,1746853333918,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746853333918-~231561881,app-ios,252,1,/,2025/5/10 18:48,2025/5/10 23:55,0,NULL,NULL
925185,25051084817275,231561881,0,已失效,2025/5/10 18:49,1746858546434,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746858546434-~231561881,app-ios,551,1,/,2025/5/10 18:49,2025/5/10 23:55,0,NULL,NULL
927225,25051092971245,231576604,1,已付款,2025/5/10 18:51,1746517708578,14.28,2,dd391ccef6b13960d42d394c8934fc97-~1746517708578-~231576604,app-android,204,0,待定,2025/5/10 18:51,2025/5/10 23:55,1,2025/5/10 19:08,NULL
927283,25051090163945,233502029,1,已付款,2025/5/10 18:49,1746873633330,20.18,2,dd391ccef6b13960d42d394c8934fc97-~1746873633330-~233502029,app-android,196,0,待定,2025/5/10 18:51,2025/5/10 23:55,1,2025/5/10 19:06,NULL
927289,25051010663880,231561881,1,已下单,2025/5/10 18:47,1746858917664,20.3,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746858917664-~231561881,app-ios,290,0,待定,2025/5/10 18:51,2025/5/10 23:55,1,2025/5/10 19:04,NULL
927313,25051088907652,233762582,1,已付款,2025/5/10 18:48,1746843099084,0,2,dd391ccef6b13960d42d394c8934fc97-~1746843099084-~233762582,app-android,201.7,1,/,2025/5/10 18:51,2025/5/10 23:55,0,NULL,NULL
927327,25051010730880,231576604,0,已失效,2025/5/10 18:46,1746817031070,0,2,dd391ccef6b13960d42d394c8934fc97-~1746817031070-~231576604,app-android,136,1,/,2025/5/10 18:51,2025/5/10 23:55,0,NULL,NULL
927328,25051019302112,231561881,1,已付款,2025/5/10 18:45,1746867788249,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746867788249-~231561881,app-ios,165,1,/,2025/5/10 18:51,2025/5/10 23:55,0,NULL,NULL
927955,25051084980475,233502029,0,已失效,2025/5/10 18:54,1746873633330,9.73,2,dd391ccef6b13960d42d394c8934fc97-~1746873633330-~233502029,app-android,139,0,待定,2025/5/10 18:55,2025/5/10 23:55,1,2025/5/10 19:11,NULL
928009,25051005179666,231576604,1,已付款,2025/5/10 18:54,1746855144185,6.2,2,dd391ccef6b13960d42d394c8934fc97-~1746855144185-~231576604,app-android,124,0,待定,2025/5/10 18:55,2025/5/10 23:55,1,2025/5/10 19:11,NULL
929310,25051089113552,233502003,1,已付款,2025/5/10 18:55,1746858620453,22.05,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746858620453-~233502003,app-ios,315,0,待定,2025/5/10 18:56,2025/5/10 23:59,1,NULL,NULL
929859,25051092999145,231576604,1,已付款,2025/5/10 18:52,1746517708578,9,2,dd391ccef6b13960d42d394c8934fc97-~1746517708578-~231576604,app-android,180,0,待定,2025/5/10 18:56,2025/5/10 23:55,1,2025/5/10 19:09,NULL
930059,25051005127766,233476754,1,已付款,2025/5/10 18:56,1746863990625,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746863990625-~233476754,app-ios,421,1,/,2025/5/10 18:57,2025/5/10 23:55,0,NULL,NULL
930532,25051077267035,231561881,1,已付款,2025/5/10 18:59,1746849985784,17.85,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746849985784-~231561881,app-ios,357,0,待定,2025/5/10 18:59,2025/5/10 23:55,1,2025/5/10 19:16,NULL
932543,25051072598825,231561881,1,已付款,2025/5/10 18:56,1746863253301,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746863253301-~231561881,app-ios,33,1,/,2025/5/10 19:01,2025/5/10 23:55,0,NULL,NULL
932551,25051016527112,233502029,1,已下单,2025/5/10 18:56,1746873633330,11.13,2,dd391ccef6b13960d42d394c8934fc97-~1746873633330-~233502029,app-android,159,0,待定,2025/5/10 19:01,2025/5/10 23:55,1,2025/5/10 19:13,NULL
932585,25051090657345,231561881,1,已付款,2025/5/10 18:59,1746858053676,1.96,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746858053676-~231561881,app-ios,39.1,0,待定,2025/5/10 19:01,2025/5/10 23:55,1,2025/5/10 19:16,NULL
932641,25051089380952,231561881,1,已付款,2025/5/10 19:01,1746838416714,17.78,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746838416714-~231561881,app-ios,254,0,待定,2025/5/10 19:01,2025/5/10 23:55,1,2025/5/10 19:18,NULL
932799,25051016774412,231561881,1,已付款,2025/5/10 19:01,1746838416714,16.38,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746838416714-~231561881,app-ios,234,0,待定,2025/5/10 19:02,2025/5/10 23:55,1,2025/5/10 19:18,NULL
932866,25051077553235,231561881,1,已付款,2025/5/10 19:02,1746838416714,6.92,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746838416714-~231561881,app-ios,166.65,0,待定,2025/5/10 19:02,2025/5/10 23:55,1,2025/5/10 19:19,NULL
932931,25051072790425,231561881,1,已付款,2025/5/10 19:03,1746847457554,2.24,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746847457554-~231561881,app-ios,74.83,0,待定,2025/5/10 19:03,2025/5/10 23:55,1,2025/5/10 19:19,NULL
935301,25051089344652,233502029,1,已付款,2025/5/10 19:00,1746873741788,0.59,2,dd391ccef6b13960d42d394c8934fc97-~1746873741788-~233502029,app-android,13.39,0,待定,2025/5/10 19:06,2025/5/10 23:55,1,2025/5/10 19:17,NULL
935303,25051089390952,231561881,1,已付款,2025/5/10 19:01,1746838416714,17.08,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746838416714-~231561881,app-ios,244,0,待定,2025/5/10 19:06,2025/5/10 23:55,1,2025/5/10 19:18,NULL
935304,25051090634245,233498046,0,已失效,2025/5/10 19:02,1746829570812,6.2,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746829570812-~233498046,app-ios,123.96,0,待定,2025/5/10 19:06,2025/5/10 23:55,1,2025/5/10 19:19,NULL
935306,25051090697345,233460954,0,已失效,2025/5/10 19:01,1746834987244,10.6,2,dd391ccef6b13960d42d394c8934fc97-~1746834987244-~233460954,app-android,270.37,0,待定,2025/5/10 19:06,2025/5/10 23:55,1,2025/5/10 19:18,NULL
935307,25051089371552,233762542,1,已付款,2025/5/10 19:01,1746848116066,2.3,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746848116066-~233762542,app-ios,76.79,0,待定,2025/5/10 19:06,2025/5/10 23:55,1,2025/5/10 19:18,NULL
935414,25051090960445,231561881,1,已付款,2025/5/10 19:07,1746874113924,7.38,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746874113924-~231561881,app-ios,246,0,待定,2025/5/10 19:07,2025/5/10 23:55,1,2025/5/10 19:24,NULL
935470,25051016639412,233460954,1,已付款,2025/5/10 19:07,1746874960423,6.09,2,dd391ccef6b13960d42d394c8934fc97-~1746874960423-~233460954,app-android,87,0,待定,2025/5/10 19:07,2025/5/10 23:55,1,2025/5/10 19:24,NULL
935577,25051081756275,234061612,1,已付款,2025/5/10 19:07,1746841848668,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746841848668-~234061612,app-ios,54.65,1,/,2025/5/10 19:07,2025/5/10 23:55,0,NULL,NULL
935720,25051016979612,231576604,1,已付款,2025/5/10 19:08,1746790771097,81.44,2,dd391ccef6b13960d42d394c8934fc97-~1746790771097-~231576604,app-android,1018,0,待定,2025/5/10 19:08,2025/5/10 23:55,1,2025/5/10 19:25,NULL
937205,25051073002525,233502003,1,已付款,2025/5/10 19:10,1746793339226,5.74,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746793339226-~233502003,app-ios,82,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:27,NULL
937914,25051089630252,231561881,1,已付款,2025/5/10 19:07,1746865748166,7.6,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746865748166-~231561881,app-ios,95,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:24,NULL
937915,25051008125580,233460954,0,已失效,2025/5/10 19:06,1746874960423,7.11,2,dd391ccef6b13960d42d394c8934fc97-~1746874960423-~233460954,app-android,291,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:23,NULL
937919,25051005096809,233460954,1,已付款,2025/5/10 19:07,1746874960423,1.02,2,dd391ccef6b13960d42d394c8934fc97-~1746874960423-~233460954,app-android,204,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:24,NULL
937927,25051007998980,234061612,1,已付款,2025/5/10 19:09,1746867379924,3.73,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746867379924-~234061612,app-ios,105.35,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:26,NULL
937928,25051089616452,233460954,1,已付款,2025/5/10 19:06,1746834987244,10.6,2,dd391ccef6b13960d42d394c8934fc97-~1746834987244-~233460954,app-android,270.37,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:23,NULL
937929,25051077805635,233498054,1,已付款,2025/5/10 19:07,1746873707554,14.52,2,dd391ccef6b13960d42d394c8934fc97-~1746873707554-~233498054,app-android,188.55,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:29,NULL
937930,25051077453635,231576604,1,已付款,2025/5/10 19:06,1746844440377,1.04,2,dd391ccef6b13960d42d394c8934fc97-~1746844440377-~231576604,app-android,34.54,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:23,NULL
938008,25051073028625,233502003,1,已付款,2025/5/10 19:11,1746855472071,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746855472071-~233502003,app-ios,33.3,1,/,2025/5/10 19:11,2025/5/10 23:55,0,NULL,NULL
938009,25051073021425,233502003,1,已付款,2025/5/10 19:11,1746853799093,0.13,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746853799093-~233502003,app-ios,26.42,0,待定,2025/5/10 19:11,2025/5/10 23:55,1,2025/5/10 19:28,NULL
938186,25051072966325,233502003,1,已付款,2025/5/10 19:12,1746802961616,1.89,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746802961616-~233502003,app-ios,62.9,0,待定,2025/5/10 19:12,2025/5/10 23:55,1,2025/5/10 19:29,NULL
938246,25051016912412,233502029,1,已付款,2025/5/10 19:09,1746853512818,0.3,2,dd391ccef6b13960d42d394c8934fc97-~1746853512818-~233502029,app-android,60,0,待定,2025/5/10 19:13,2025/5/10 23:55,1,2025/5/10 19:26,NULL
938429,25051077752335,233762542,1,已付款,2025/5/10 19:13,1746873914108,0.52,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746873914108-~233762542,app-ios,22.29,0,待定,2025/5/10 19:13,2025/5/10 23:55,1,2025/5/10 19:30,NULL
938447,25051008327580,231576604,1,已付款,2025/5/10 19:14,1746875508601,4.69,2,dd391ccef6b13960d42d394c8934fc97-~1746875508601-~231576604,app-android,67,0,待定,2025/5/10 19:14,2025/5/10 23:55,1,2025/5/10 19:31,NULL
939410,25051091083645,233762582,0,已失效,2025/5/10 19:15,1746875524961,0.41,2,dd391ccef6b13960d42d394c8934fc97-~1746875524961-~233762582,app-android,82.34,0,待定,2025/5/10 19:15,2025/5/10 23:55,1,2025/5/10 19:32,NULL
939449,25051089768152,233762582,1,已付款,2025/5/10 19:15,1746875524961,0.23,2,dd391ccef6b13960d42d394c8934fc97-~1746875524961-~233762582,app-android,45.85,0,待定,2025/5/10 19:15,2025/5/10 23:55,1,2025/5/10 19:32,NULL
939482,25051091089745,233762582,1,已付款,2025/5/10 19:15,1746875524961,0.18,2,dd391ccef6b13960d42d394c8934fc97-~1746875524961-~233762582,app-android,36.49,0,待定,2025/5/10 19:15,2025/5/10 23:55,1,2025/5/10 19:32,NULL
940878,25051082340575,231561881,1,已付款,2025/5/10 19:17,1746875580031,5.6,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875580031-~231561881,app-ios,112,0,待定,2025/5/10 19:17,2025/5/10 23:55,1,2025/5/10 19:34,NULL
941094,25051089747452,231576604,1,已付款,2025/5/10 19:18,1746873600567,2.48,2,dd391ccef6b13960d42d394c8934fc97-~1746873600567-~231576604,app-android,101.25,0,待定,2025/5/10 19:18,2025/5/10 23:55,1,2025/5/10 23:28,NULL
941124,25051089744952,231561881,1,已付款,2025/5/10 19:18,1746838744246,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746838744246-~231561881,app-ios,51,1,/,2025/5/10 19:18,2025/5/10 23:55,0,NULL,NULL
941136,25051090969045,233476754,1,已付款,2025/5/10 19:18,1746870070379,0.18,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746870070379-~233476754,app-ios,36.8,0,待定,2025/5/10 19:18,2025/5/10 23:55,1,2025/5/10 19:35,NULL
943202,25051005149709,233502003,0,已失效,2025/5/10 19:20,1746794906590,8.83,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746794906590-~233502003,app-ios,176.59,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:37,NULL
943417,25051005720266,231561881,1,已付款,2025/5/10 19:17,1746851904619,20.17,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746851904619-~231561881,app-ios,451.65,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:34,NULL
943418,25051091005545,233502003,1,已付款,2025/5/10 19:19,1746842422240,11.09,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746842422240-~233502003,app-ios,369.45,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:36,NULL
943427,25051006071366,233502029,1,已付款,2025/5/10 19:19,1746835257235,23.66,2,dd391ccef6b13960d42d394c8934fc97-~1746835257235-~233502029,app-android,315.41,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:36,NULL
943433,25051089768452,233502003,1,已付款,2025/5/10 19:15,1746875418565,1.36,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875418565-~233502003,app-ios,136,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:32,NULL
943441,25051008240480,233762542,1,已付款,2025/5/10 19:18,1746857256304,0.7,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746857256304-~233762542,app-ios,140,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:35,NULL
943442,25051089787552,233762542,1,已付款,2025/5/10 19:16,1746874923804,0.18,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746874923804-~233762542,app-ios,36.99,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:33,NULL
943443,25051017182912,231576604,1,已付款,2025/5/10 19:15,1746875508601,3.36,2,dd391ccef6b13960d42d394c8934fc97-~1746875508601-~231576604,app-android,48,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:32,NULL
943474,25051082162075,233502029,1,已付款,2025/5/10 19:21,1746875769359,1.36,2,dd391ccef6b13960d42d394c8934fc97-~1746875769359-~233502029,app-android,136,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:38,NULL
943484,25051091368345,231576604,1,已付款,2025/5/10 19:21,1746800316630,0.05,2,dd391ccef6b13960d42d394c8934fc97-~1746800316630-~231576604,app-android,4.8,0,待定,2025/5/10 19:21,2025/5/10 23:55,1,2025/5/10 19:38,NULL
943717,25051078222835,233502003,0,已失效,2025/5/10 19:22,1746875821297,33.3,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,1109.71,0,待定,2025/5/10 19:22,2025/5/10 23:55,1,2025/5/10 19:39,NULL
943752,25051091305245,233502003,1,已付款,2025/5/10 19:23,1746875821297,6.63,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,220.94,0,待定,2025/5/10 19:23,2025/5/10 23:55,1,2025/5/10 19:40,NULL
943809,25051008484180,233502003,1,已付款,2025/5/10 19:23,1746875821297,6.93,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,230.94,0,待定,2025/5/10 19:23,2025/5/10 23:55,1,2025/5/10 19:40,NULL
943837,25051008484080,233502003,1,已付款,2025/5/10 19:23,1746875821297,7.11,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,236.94,0,待定,2025/5/10 19:23,2025/5/10 23:55,1,2025/5/10 19:40,NULL
943844,25051082199375,233502003,1,已付款,2025/5/10 19:23,1746875821297,6.57,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,218.94,0,待定,2025/5/10 19:23,2025/5/10 23:55,1,2025/5/10 19:40,NULL
943900,25051005998966,233502029,1,已付款,2025/5/10 19:23,1746874710660,5.28,2,dd391ccef6b13960d42d394c8934fc97-~1746874710660-~233502029,app-android,88,0,待定,2025/5/10 19:23,2025/5/10 23:55,1,2025/5/10 19:40,NULL
944046,25051078171935,234093274,1,已付款,2025/5/10 19:24,1746875566893,2.5,5,17d4ce1e68247e20b48538fc3d6e70f9-~1746875566893-~234093274,app-ios,30,0,待定,2025/5/10 19:25,2025/5/10 23:55,1,2025/5/10 19:41,NULL
944657,25051017349712,231576604,1,已付款,2025/5/10 19:25,1746875887947,0.44,2,dd391ccef6b13960d42d394c8934fc97-~1746875887947-~231576604,app-android,87,0,待定,2025/5/10 19:25,2025/5/10 23:59,1,2025/5/11 0:09,NULL
946102,25051090016552,231576604,0,已失效,2025/5/10 19:21,1746790643191,21.05,2,dd391ccef6b13960d42d394c8934fc97-~1746790643191-~231576604,app-android,251.7,0,待定,2025/5/10 19:26,2025/5/10 23:55,1,2025/5/10 19:38,NULL
946107,25051082555975,233762582,1,已付款,2025/5/10 19:24,1746835532613,1.67,2,dd391ccef6b13960d42d394c8934fc97-~1746835532613-~233762582,app-android,16.7,0,待定,2025/5/10 19:26,2025/5/10 23:55,1,2025/5/10 19:41,NULL
946116,25051089980452,233502003,1,已付款,2025/5/10 19:23,1746875821297,6.06,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875821297-~233502003,app-ios,201.94,0,待定,2025/5/10 19:26,2025/5/10 23:55,1,2025/5/10 19:40,NULL
946135,25051006279166,231561881,0,已失效,2025/5/10 19:26,1746794614783,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746794614783-~231561881,app-ios,113,1,/,2025/5/10 19:26,2025/5/10 23:55,0,NULL,NULL
946547,25051008657980,231576604,1,已付款,2025/5/10 19:28,1746790643191,1.37,2,dd391ccef6b13960d42d394c8934fc97-~1746790643191-~231576604,app-android,54.86,0,待定,2025/5/10 19:28,2025/5/10 23:55,1,2025/5/10 19:45,NULL
946586,25051006239766,231576604,1,已付款,2025/5/10 19:28,1746846597500,0.37,2,dd391ccef6b13960d42d394c8934fc97-~1746846597500-~231576604,app-android,37,0,待定,2025/5/10 19:28,2025/5/10 23:55,1,2025/5/10 19:45,NULL
946679,25051017237912,231576604,1,已付款,2025/5/10 19:28,1746790643191,6.56,2,dd391ccef6b13960d42d394c8934fc97-~1746790643191-~231576604,app-android,65.62,0,待定,2025/5/10 19:29,2025/5/10 23:55,1,2025/5/10 19:45,NULL
946758,25051082378075,231576604,0,已失效,2025/5/10 19:29,1746805028393,22.07,2,dd391ccef6b13960d42d394c8934fc97-~1746805028393-~231576604,app-android,318,0,待定,2025/5/10 19:29,2025/5/10 23:59,1,NULL,NULL
946960,25051008689080,231576604,1,已付款,2025/5/10 19:29,1746805028393,3.28,2,dd391ccef6b13960d42d394c8934fc97-~1746805028393-~231576604,app-android,109.28,0,待定,2025/5/10 19:30,2025/5/10 23:59,1,NULL,NULL
947011,25051084877775,231561881,1,已付款,2025/5/10 19:28,1746574282056,2.42,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746574282056-~231561881,app-ios,80.65,0,待定,2025/5/10 19:30,2025/5/10 23:55,1,2025/5/10 19:45,NULL
947640,25051006196666,231561881,0,已失效,2025/5/10 19:30,1746875665499,26.4,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875665499-~231561881,app-ios,880,0,待定,2025/5/10 19:30,2025/5/10 23:55,1,2025/5/10 19:47,NULL
947682,25051005650609,233498054,1,已付款,2025/5/10 19:30,1746873999921,0,2,dd391ccef6b13960d42d394c8934fc97-~1746873999921-~233498054,app-android,144.98,1,/,2025/5/10 19:30,2025/5/10 23:55,0,NULL,NULL
948882,25051082457775,231576604,1,已付款,2025/5/10 19:28,1746790643191,6.56,2,dd391ccef6b13960d42d394c8934fc97-~1746790643191-~231576604,app-android,65.61,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:45,NULL
948886,25051070449325,231576604,1,已付款,2025/5/10 19:28,1746790643191,6.56,2,dd391ccef6b13960d42d394c8934fc97-~1746790643191-~231576604,app-android,65.61,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:45,NULL
948887,25051070432525,234093274,1,已付款,2025/5/10 19:28,1746874021864,1.08,5,17d4ce1e68247e20b48538fc3d6e70f9-~1746874021864-~234093274,app-ios,41,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:44,NULL
948890,25051008382380,231561881,1,已付款,2025/5/10 19:26,1746794614783,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746794614783-~231561881,app-ios,64,1,/,2025/5/10 19:31,2025/5/10 23:55,0,NULL,NULL
948891,25051086991052,233502029,1,已付款,2025/5/10 19:26,1746876183185,1.05,2,dd391ccef6b13960d42d394c8934fc97-~1746876183185-~233502029,app-android,31.13,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:43,NULL
948911,25051006177766,231576604,1,已付款,2025/5/10 19:29,1746805028393,18.79,2,dd391ccef6b13960d42d394c8934fc97-~1746805028393-~231576604,app-android,208.72,0,待定,2025/5/10 19:31,2025/5/10 23:59,1,NULL,NULL
948914,25051091571845,231576604,1,已付款,2025/5/10 19:29,1746802760089,18.54,2,dd391ccef6b13960d42d394c8934fc97-~1746802760089-~231576604,app-android,309,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:46,NULL
948923,25051078068035,233502003,1,已付款,2025/5/10 19:28,1746874623541,11.75,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746874623541-~233502003,app-ios,1175,0,待定,2025/5/10 19:31,2025/5/10 23:55,1,2025/5/10 19:45,NULL
948927,25051005336609,231561881,1,已付款,2025/5/10 19:26,1746794614783,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746794614783-~231561881,app-ios,49,1,/,2025/5/10 19:31,2025/5/10 23:55,0,NULL,NULL
949374,25051091399545,231576604,0,已失效,2025/5/10 19:33,1746809874976,18.59,2,dd391ccef6b13960d42d394c8934fc97-~1746809874976-~231576604,app-android,285.09,0,待定,2025/5/10 19:33,2025/5/10 23:55,1,2025/5/10 19:50,NULL
949581,25051086837752,233502003,1,已付款,2025/5/10 19:31,1746863366909,0.27,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746863366909-~233502003,app-ios,26.6,0,待定,2025/5/10 19:34,2025/5/10 23:55,1,2025/5/10 19:48,NULL
951736,25051082745475,231576604,0,已失效,2025/5/10 19:31,1746875887947,7.78,2,dd391ccef6b13960d42d394c8934fc97-~1746875887947-~231576604,app-android,96,0,待定,2025/5/10 19:36,2025/5/10 23:59,1,2025/5/11 0:09,NULL
952011,25051008816180,233502029,1,已下单,2025/5/10 19:37,1746835442253,19.47,2,dd391ccef6b13960d42d394c8934fc97-~1746835442253-~233502029,app-android,649,0,待定,2025/5/10 19:37,2025/5/10 23:55,1,2025/5/10 19:54,NULL
952193,25051017438712,233498054,1,已付款,2025/5/10 19:35,1746871307347,43.1,2,dd391ccef6b13960d42d394c8934fc97-~1746871307347-~233498054,app-ios,785.57,0,待定,2025/5/10 19:38,2025/5/10 23:55,1,2025/5/10 19:52,NULL
953641,25051082608575,231576604,1,已付款,2025/5/10 19:37,1746848627216,0.27,2,dd391ccef6b13960d42d394c8934fc97-~1746848627216-~231576604,app-android,26.9,0,待定,2025/5/10 19:41,2025/5/10 23:55,1,2025/5/10 19:54,NULL
954415,25051070593325,233498054,1,已付款,2025/5/10 19:36,1746871307347,12.93,2,dd391ccef6b13960d42d394c8934fc97-~1746871307347-~233498054,app-ios,431,0,待定,2025/5/10 19:41,2025/5/10 23:55,1,2025/5/10 19:53,NULL
954431,25051088375945,233460954,1,已付款,2025/5/10 19:38,1746800984574,3.35,2,dd391ccef6b13960d42d394c8934fc97-~1746800984574-~233460954,app-android,111.7,0,待定,2025/5/10 19:41,2025/5/10 23:55,1,2025/5/10 19:55,NULL
954448,25051070587525,233502029,1,已付款,2025/5/10 19:36,1746875300091,4.89,2,dd391ccef6b13960d42d394c8934fc97-~1746875300091-~233502029,app-android,97.7,0,待定,2025/5/10 19:41,2025/5/10 23:59,1,NULL,NULL
954528,25051088671445,231576604,1,已付款,2025/5/10 19:41,1746870369859,0.54,5,dd391ccef6b13960d42d394c8934fc97-~1746870369859-~231576604,app-android,59,0,待定,2025/5/10 19:41,2025/5/10 23:55,1,2025/5/10 19:58,NULL
954677,25051003364766,231576604,1,已下单,2025/5/10 19:42,1746871404045,11.9,2,dd391ccef6b13960d42d394c8934fc97-~1746871404045-~231576604,app-android,170,0,待定,2025/5/10 19:42,2025/5/10 23:55,1,2025/5/10 19:59,NULL
955951,25051088582845,231561881,0,已失效,2025/5/10 19:45,1746875665499,38.16,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875665499-~231561881,app-ios,1272,0,待定,2025/5/10 19:45,2025/5/10 23:55,1,2025/5/10 20:02,NULL
957245,25051005744109,231561881,1,已付款,2025/5/10 19:40,1746790499465,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746790499465-~231561881,app-ios,31,1,/,2025/5/10 19:46,2025/5/10 23:55,0,NULL,NULL
957262,25051006060009,233460954,1,已付款,2025/5/10 19:44,1746806894931,3.09,2,dd391ccef6b13960d42d394c8934fc97-~1746806894931-~233460954,app-android,30.9,0,待定,2025/5/10 19:46,2025/5/10 23:55,1,2025/5/10 20:01,NULL
957291,25051075238435,233498054,1,已付款,2025/5/10 19:43,1746855951914,0,2,dd391ccef6b13960d42d394c8934fc97-~1746855951914-~233498054,app-android,2,1,/,2025/5/10 19:46,2025/5/10 23:55,0,NULL,NULL
957297,25051088698945,231561881,1,已付款,2025/5/10 19:42,1746790499465,0,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746790499465-~231561881,app-ios,35.69,1,/,2025/5/10 19:46,2025/5/10 23:55,0,NULL,NULL
957301,25051017994912,233498054,1,已付款,2025/5/10 19:44,1746867194790,1.51,2,dd391ccef6b13960d42d394c8934fc97-~1746867194790-~233498054,app-android,50.46,0,待定,2025/5/10 19:46,2025/5/10 23:55,1,2025/5/10 20:01,NULL
957647,25051088555545,233762542,0,已失效,2025/5/10 19:47,1746875052880,6.4,2,17d4ce1e68247e20b48538fc3d6e70f9-~1746875052880-~233762542,app-ios,128.02,0,待定,2025/5/10 19:48,2025/5/10 23:55,1,2025/5/10 20:04,NULL
